,Tweet,Date,Label
174,love federer rooting andrey rublev way obv comihbkmumj,so i love federer and all but rooting for andrey rublev all the way in the #USOpen obv https://t.co/miHBkmum4J,1
175,metrosport day schedule order play federer del potro nadal pliskova action coinyywlhqzh,"Metro_Sport: #USOpen Day 10 schedule: Order of play with Federer v Del Potro, Nadal and Pliskova in action https://t.co/iNYYwlhQzH",0
176,day schedule order play federer del potro nadal pliskova action copmemn,"#USOpen Day 10 schedule: Order of play with Federer v Del Potro, Nadal and Pliskova in action https://t.co/88pM3E0M6n",0
177,federer del potro match might tough one man,Federer Del Potro match might be a tough one man... #USOpen,1
178,warm young cancer survivor propels roger federer th round win,Warm up with young cancer survivor propels Roger Federer to 4th round win at #usopen!,0
179,rt well given best chance imaginable elusive nadal federer match,"RT @DavidLawTennis: Well, the #USOpen has given itself the best chance imaginable of the elusive Nadal vs. Federer match.",1
180,rt in better american news woman without goat house crushing,"RT @pjsauer: In some better American news, the women, without the GOAT in the house, are crushing this #USOpen.",0
181,in better american news woman without goat house crushing,"In some better American news, the women, without the GOAT in the house, are crushing this #USOpen.",0
182,rt catching federer open cat coueeduhtp,RT @gilliardl_jr: Catching Federer at the US Open with this cat. @ChadLColeman #USOpen #NYC #2017 https://t.co/uEeD96UhtP,0
183,nadal federer showdown,A Nadal-Federer Showdown,1
184,rt thanks goat what blast cofvrherdgv,"RT @cameroncheers: Thanks, GOAT! What a blast at the 2017 #USOpen. #JustGetUp #LetsDance #ILoveNewYork https://t.co/fvRhe2RDgv",1
185,th title th come roger coeaqtxxcg,"@rogerfederer for 20th GS-title &amp; 6th #USOpen Come on, Roger!!! ✊🎾 #GOAT https://t.co/EAQTXx9C7g",1
186,garage go roger coopavhlb,#usopen garage! Go Roger! https://t.co/OP4A04VHlB,0
187,roger play tomorrow,Roger will play tomorrow,0
188,roger peaking right time,Roger is the #KING of peaking at the right time!,0
189,the time champion roger took care advance th qf past appearance,"The 5-time champion Roger #Federer took care of #Kohlschreiber 6-4, 6-2, 7-5 to advance to his 12th #USOpen QF in his past 13 appearances.",0
190,rt federer,RT @TennisTipsGuy: 🇨🇭FEDERER 30/1!🇨🇭,1
191,rt witnessed roger federer win th th grandslam trophy see th,RT @ToluLee: I witnessed Roger Federer win his 18th &amp; 19th Grandslam trophies. I will see the 20th too.,0
192,delpo federer nd match ashe tomorrow mean sleepless night ahead cant miss nadal rublev either,"Delpo-Federer 2nd match on Ashe tomorrow, so it means a sleepless night ahead. Can't miss Nadal-Rublev either. 🙇 #USOpen",0
193,rt by reaching st major quarterfinal federer improves time record cokwmimafbq,RT @FedererLive: By reaching his 51st major quarterfinal Federer improves his own all time record. #USOpen https://t.co/3KwmIMAFbq,0
194,from venus sloane kvitova federer nadal draw wouldve expected see,"From Venus to Sloane to Kvitova to Federer to Nadal, this is a draw you would've expected to see in 2012, not 2017. #USOpen",1
195,rt by reaching st major quarterfinal federer improves time record cokwmimafbq,RT @FedererLive: By reaching his 51st major quarterfinal Federer improves his own all time record. #USOpen https://t.co/3KwmIMAFbq,0
196,will delpo teenager andrey rublev deny first ever grapple apple federer nadal cowsgoimh,Will Delpo or teenager Andrey Rublev deny first ever 'Grapple in the Apple' between Federer and Nadal? #USOpen https://t.co/684WSgOIMh,1
197,federer del potro tomorrow cant wait,Federer vs Del Potro tomorrow. Can't wait! #USOPEN,1
198,my heart say nadal mind say federer let see,"My heart says Nadal, Mind says Federer. Lets see.",1
199,rt roger federer juan martin del potro fun,RT @Beeorlicious: Roger Federer v Juan Martin Del Potro should be fun!,1
200,my faves karolina andrey roger may best one win,"@usopen @ATPWorldTour My faves are Karolina, Andrey and Roger. May the best ones win! #USOpen",1
201,roger federer juan martin del potro fun,Roger Federer v Juan Martin Del Potro should be fun!,1
202,rt roger federer venci philipp kohlschreiber en octavo de final del cofnzisbl,"RT @Impacto_Dep: Roger Federer venció a Philipp Kohlschreiber en octavos de final del #USOpen. 6⃣-4⃣, 6⃣-2⃣, 7⃣-5⃣. https://t.co/fnZ42I7sbl",1
203,rt needed bit rub back bottom and didnt want court roger federer,"RT @BenRothenberg: ""I just needed a bit of a rub on my back...or...my bottom. And I didn't want to do it on court."" -Roger Federer. #usopen",0
204,nadal win fo without dropping set federer win wimbly without dropping set,"""Nadal wins FO without dropping a set. Federer wins Wimbly without dropping set.",1
205,witnessed roger federer win th th grandslam trophy see th,I witnessed Roger Federer win his 18th &amp; 19th Grandslam trophies. I will see the 20th too.,0
206,rt once del potro king new york like stunned federer final,"RT @ESPNIndia: 'Once more, del Potro was king of New York, just like he was in 2009 when he stunned Federer in the final' #USOpen https://t…",1
207,rt after epic comeback juan martin del potro fully healthy roger federer cojkrmmfhqai,"RT @SI_Tennis: After his epic #USOpen comeback, will Juan Martin del Potro be fully healthy against Roger Federer? https://t.co/JKRMmFhQaI…",1
208,this one rod im courtside le francaises le americains benneteau roger va coxklqcae,@hi_rol This one's for Rod! I'm at the #USOpen courtside for les francaises v les americains! Benneteau &amp; Roger-Va…… https://t.co/X6K8L0QCAe,0
209,rt watch roger federer warmed young cancer survivor prior monday match codkolyf,RT @SInow: WATCH: Roger Federer warmed up with a young cancer survivor prior to his Monday match at the #USOpen https://t.co/2dKo7LYf65,0
210,after epic comeback juan martin del potro fully healthy roger federer corlbjgvpp,"After his epic #USOpen comeback, will Juan Martin del Potro be fully healthy against Roger Federer?… https://t.co/RLBJG7vP9P",1
211,rt roger federer beat germanysphilipp kohlschreiber reach qf on way sf showdown,"RT @mohanstatsman: Roger Federer beat  Germany's Philipp Kohlschreiber 6-4, 6-2, 7-5 to reach #USOpen QF. On the way to a SF showdown with …",1
212,juan martn set face roger qfs evoking memory title win,Juan Martín #DelPotro set to face Roger #Federer in the #USOpen QFs evoking memories of his 2009 title win.,0
213,juan martn set face roger qfs evoking memory title win,Juan Martín #DelPotro set to face Roger #Federer in the #USOpen QFs evoking memories of his 2009 title win.,0
214,rt roger federer beat germanysphilipp kohlschreiber reach qf on way sf showdown,"RT @mohanstatsman: Roger Federer beat  Germany's Philipp Kohlschreiber 6-4, 6-2, 7-5 to reach #USOpen QF. On the way to a SF showdown with …",1
215,no offense intended del potro would love see another nadal federer final could last ever,"No offense intended to del Potro, but I would love to see another Nadal-Federer final. Could be the last ever. #USOpen",1
216,jamie murray bruno soares usopen qf stage beaten roger tecau,Jamie murray and Bruno soares are out of the USOpen at the QF stage. Beaten 6-1 6-2 by Roger and Tecau #usopen,0
217,very casual pricing federer del potro key kanepi tomorrow night coauqqytqp,@jon_wertheim Very casual pricing at the #USOpen for Federer / Del Potro and Keys / Kanepi tomorrow night on… https://t.co/auQq2Yt7qp,1
218,juan martin del potro broke roger federers run five straight title coglrmofzbnf,Juan Martin del Potro broke Roger Federer's run of five straight #USOpen titles in 2009 https://t.co/glRmoFZBNf,0
219,rt well given best chance imaginable elusive nadal federer match,"RT @DavidLawTennis: Well, the #USOpen has given itself the best chance imaginable of the elusive Nadal vs. Federer match.",1
220,rt federer nadal semi highlight tournament,RT @JulianNaidoo: Federer vs Nadal in the semi's will be the highlight of the tournament #USOpen,1
221,putting federer del potro late night match crush argentine swiss productivity say analyst,"Putting Federer - Del Potro in the late night match to crush US, Argentine and Swiss productivity, say analysts. #usopen",1
222,thanks goat what blast cofvrherdgv,"Thanks, GOAT! What a blast at the 2017 #USOpen. #JustGetUp #LetsDance #ILoveNewYork https://t.co/fvRhe2RDgv",1
223,schwartzmans break point conversion match even federer shaking head dismay looking stat,Schwartzman's break point conversion in this match: 2/9. Even Federer is shaking his head in dismay looking at that stat. #USOpen,0
224,federer nadal semi highlight tournament,Federer vs Nadal in the semi's will be the highlight of the tournament #USOpen,1
225,well given best chance imaginable elusive nadal federer match,"Well, the #USOpen has given itself the best chance imaginable of the elusive Nadal vs. Federer match.",1
226,meanwhile murray soares seed really struggling seed roger tecau,Meanwhile Murray and Soares (#4 seeds) are really struggling against #14 seeds Roger and Tecau. 0-5 down. #usopen,1
227,rt if roger federer survives juan martin del potro qf challenge could face rival rafael nadal sf,"RT @NitrogenSports: If Roger Federer survives the Juan Martin Del Potro QF challenge, he could face rival Rafael Nadal in #USOpen SF: https…",1
228,rt the third seed roger federer eased last eight win philipp kohlschreiber,"RT @SuperSportTV: The third seed Roger Federer eased into the last-eight with a 6-4, 6-2, 7-5 win over Philipp Kohlschreiber.",1
229,rt federer del potro last arthur ashe tomorrow,RT @Tennis19MAD: Federer-Del Potro LAST on Arthur Ashe tomorrow.,1
230,federer del potro last arthur ashe tomorrow,Federer-Del Potro LAST on Arthur Ashe tomorrow.,1
231,rt federer defied odds wrote athlete stayed top game htt,RT @kumaraishwarya: Federer has defied all odds. I wrote about other athletes who stayed at the top of their games in 30s &amp; 40s #USOpen htt…,0
232,wtf rafa constantly playing daytime session roger getting prime time last match,WTF is with Rafa constantly playing in the daytime session and Roger getting prime time for the last few matches? @usopen #USOpen,0
233,when new york federer drop casual couple pair shoe cozqxscrpbxj,"When in New York, Federer drops a casual $5,000 on a couple pairs of shoes. #USOpen https://t.co/ZQXSCRpBxj",1
234,open roger federer del potro set st new york showdown since final cothlbvxoef,US Open 2017: Roger Federer &amp; Del Potro set 1st New York showdown since *that* 2009 final https://t.co/ThlB4VxOEf @thesportreview #usopen,1
235,rt quarter final goat getting better tournament go bigger challenge ahead,RT @AdamJosephSport: Quarter Finals for the GOAT. Getting better as the tournament goes on but bigger challenges ahead #USOpen  https://t.c…,0
236,fitting the federer del potro match last ashe tomorrow night,Fitting. The Federer vs del Potro match will be last on Ashe tomorrow night. #USOPen,1
237,metrosport roger federer draw rafael nadal comparison dominic thiems tough exit cobapuuixkdw,Metro_Sport: Roger Federer draws Rafael Nadal comparison after Dominic Thiem’s tough #USOpen exit https://t.co/bapuuIXkdW,1
238,befits match magnitude federer del potro quarter final encounter last evening match ashe,"As befits a match of this magnitude, the Federer v del Potro quarter-final encounter will be last evening match on Ashe. #USOpen",1
239,roger federer draw rafael nadal comparison dominic thiems tough exit cowfoypuba,Roger Federer draws Rafael Nadal comparison after Dominic Thiem’s tough #USOpen exit https://t.co/WFo7YP1uBA,1
240,federer night session,@josemorgado Federer: 4 night sessions,1
241,th time madison key roger federer share arthur ashe stadium night session covbmpzqzo,4th time this #USOpen Madison Keys and Roger Federer will share Arthur Ashe Stadium for night session https://t.co/vB0MP2zqzO,1
242,rt roger federer sporting laver cup embroidered nike jacket set espn coefviehcq,RT @FedererBook: Roger Federer sporting the Laver Cup embroidered Nike jacket on the set with ESPN at the #USOpen https://t.co/Efv2IEhc4q,0
243,rt watch roger federer warmed young cancer survivor prior monday match codkolyf,RT @SInow: WATCH: Roger Federer warmed up with a young cancer survivor prior to his Monday match at the #USOpen https://t.co/2dKo7LYf65,0
244,rt watch roger federer warmed young cancer survivor prior monday match cojvsywivbv,RT @SInow: WATCH: Roger Federer warmed up with a young cancer survivor prior to his Monday match at the #USOpen https://t.co/j3VsywivBv,0
245,rt catching federer open cat coueeduhtp,RT @gilliardl_jr: Catching Federer at the US Open with this cat. @ChadLColeman #USOpen #NYC #2017 https://t.co/uEeD96UhtP,0
